threshold, avg_num_keypoints
9.500000000000000000e+01,7.393000000000000000e+03
1.000000000000000000e+02,4.953000000000000000e+03
1.000000000000000000e+02,6.213000000000000000e+03
1.000000000000000000e+02,3.368000000000000000e+03
1.000000000000000000e+02,8.574000000000000000e+03
1.000000000000000000e+02,1.004000000000000000e+04
1.000000000000000000e+02,5.093000000000000000e+03
1.000000000000000000e+02,5.742000000000000000e+03
1.000000000000000000e+02,7.251000000000000000e+03
1.000000000000000000e+02,4.271000000000000000e+03
1.000000000000000000e+02,6.342000000000000000e+03
1.000000000000000000e+02,7.050000000000000000e+03
1.000000000000000000e+02,8.444000000000000000e+03
1.000000000000000000e+02,3.525000000000000000e+03
1.000000000000000000e+02,9.017000000000000000e+03
1.000000000000000000e+02,4.227000000000000000e+03
1.000000000000000000e+02,8.352000000000000000e+03
1.000000000000000000e+02,3.891000000000000000e+03
1.000000000000000000e+02,3.136000000000000000e+03
1.000000000000000000e+02,4.527000000000000000e+03
1.000000000000000000e+02,8.533000000000000000e+03
1.000000000000000000e+02,6.777000000000000000e+03
1.000000000000000000e+02,4.013000000000000000e+03
1.000000000000000000e+02,6.921000000000000000e+03
1.000000000000000000e+02,8.492000000000000000e+03
1.000000000000000000e+02,4.524000000000000000e+03
1.000000000000000000e+02,5.019000000000000000e+03
1.000000000000000000e+02,8.222000000000000000e+03
1.000000000000000000e+02,4.829000000000000000e+03
1.000000000000000000e+02,6.068000000000000000e+03
1.050000000000000000e+02,3.878000000000000000e+03
1.050000000000000000e+02,5.056000000000000000e+03
1.050000000000000000e+02,2.539000000000000000e+03
1.050000000000000000e+02,7.384000000000000000e+03
1.050000000000000000e+02,8.682000000000000000e+03
1.050000000000000000e+02,4.066000000000000000e+03
1.050000000000000000e+02,4.501000000000000000e+03
1.050000000000000000e+02,6.121000000000000000e+03
1.050000000000000000e+02,3.456000000000000000e+03
1.050000000000000000e+02,5.089000000000000000e+03
1.050000000000000000e+02,5.651000000000000000e+03
1.050000000000000000e+02,6.994000000000000000e+03
1.050000000000000000e+02,2.734000000000000000e+03
1.050000000000000000e+02,8.025000000000000000e+03
1.050000000000000000e+02,3.245000000000000000e+03
1.050000000000000000e+02,6.689000000000000000e+03
1.050000000000000000e+02,3.042000000000000000e+03
1.050000000000000000e+02,2.358000000000000000e+03
1.050000000000000000e+02,3.566000000000000000e+03
1.050000000000000000e+02,7.396000000000000000e+03
1.050000000000000000e+02,5.484000000000000000e+03
1.050000000000000000e+02,3.381000000000000000e+03
1.050000000000000000e+02,5.710000000000000000e+03
1.050000000000000000e+02,6.708000000000000000e+03
1.050000000000000000e+02,3.684000000000000000e+03
1.050000000000000000e+02,4.023000000000000000e+03
1.050000000000000000e+02,7.104000000000000000e+03
1.050000000000000000e+02,3.848000000000000000e+03
1.050000000000000000e+02,4.930000000000000000e+03
1.100000000000000000e+02,3.019000000000000000e+03
1.100000000000000000e+02,4.096000000000000000e+03
1.100000000000000000e+02,1.904000000000000000e+03
1.100000000000000000e+02,6.146000000000000000e+03
1.100000000000000000e+02,7.394000000000000000e+03
1.100000000000000000e+02,3.159000000000000000e+03
1.100000000000000000e+02,3.445000000000000000e+03
1.100000000000000000e+02,5.132000000000000000e+03
1.100000000000000000e+02,2.607000000000000000e+03
1.100000000000000000e+02,3.990000000000000000e+03
1.100000000000000000e+02,4.466000000000000000e+03
1.100000000000000000e+02,5.711000000000000000e+03
1.100000000000000000e+02,2.065000000000000000e+03
1.100000000000000000e+02,7.066000000000000000e+03
1.100000000000000000e+02,2.471000000000000000e+03
1.100000000000000000e+02,5.267000000000000000e+03
1.100000000000000000e+02,2.361000000000000000e+03
1.100000000000000000e+02,1.779000000000000000e+03
1.100000000000000000e+02,2.731000000000000000e+03
1.100000000000000000e+02,6.385000000000000000e+03
1.100000000000000000e+02,4.484000000000000000e+03
1.100000000000000000e+02,2.797000000000000000e+03
1.100000000000000000e+02,4.619000000000000000e+03
1.100000000000000000e+02,5.332000000000000000e+03
1.100000000000000000e+02,2.975000000000000000e+03
1.100000000000000000e+02,3.165000000000000000e+03
1.100000000000000000e+02,6.085000000000000000e+03
1.100000000000000000e+02,3.069000000000000000e+03
1.100000000000000000e+02,3.924000000000000000e+03
1.150000000000000000e+02,2.341000000000000000e+03
1.150000000000000000e+02,3.251000000000000000e+03
1.150000000000000000e+02,1.409000000000000000e+03
1.150000000000000000e+02,4.646000000000000000e+03
1.150000000000000000e+02,6.088000000000000000e+03
1.150000000000000000e+02,2.413000000000000000e+03
1.150000000000000000e+02,2.593000000000000000e+03
1.150000000000000000e+02,4.241000000000000000e+03
1.150000000000000000e+02,1.924000000000000000e+03
1.150000000000000000e+02,3.057000000000000000e+03
1.150000000000000000e+02,3.558000000000000000e+03
1.150000000000000000e+02,4.603000000000000000e+03
1.150000000000000000e+02,1.570000000000000000e+03
1.150000000000000000e+02,5.956000000000000000e+03
1.150000000000000000e+02,1.908000000000000000e+03
1.150000000000000000e+02,3.995000000000000000e+03
1.150000000000000000e+02,1.815000000000000000e+03
1.150000000000000000e+02,1.352000000000000000e+03
1.150000000000000000e+02,2.014000000000000000e+03
1.150000000000000000e+02,5.441000000000000000e+03
1.150000000000000000e+02,3.701000000000000000e+03
1.150000000000000000e+02,2.295000000000000000e+03
1.150000000000000000e+02,3.820000000000000000e+03
1.150000000000000000e+02,4.156000000000000000e+03
1.150000000000000000e+02,2.383000000000000000e+03
1.150000000000000000e+02,2.453000000000000000e+03
1.150000000000000000e+02,5.306000000000000000e+03
1.150000000000000000e+02,2.416000000000000000e+03
1.150000000000000000e+02,2.990000000000000000e+03
1.200000000000000000e+02,1.843000000000000000e+03
1.200000000000000000e+02,2.555000000000000000e+03
1.200000000000000000e+02,1.054000000000000000e+03
1.200000000000000000e+02,3.279000000000000000e+03
1.200000000000000000e+02,4.545000000000000000e+03
1.200000000000000000e+02,1.823000000000000000e+03
1.200000000000000000e+02,1.896000000000000000e+03
1.200000000000000000e+02,3.494000000000000000e+03
1.200000000000000000e+02,1.467000000000000000e+03
1.200000000000000000e+02,2.300000000000000000e+03
1.200000000000000000e+02,2.837000000000000000e+03
1.200000000000000000e+02,3.697000000000000000e+03
1.200000000000000000e+02,1.212000000000000000e+03
1.200000000000000000e+02,4.694000000000000000e+03
1.200000000000000000e+02,1.521000000000000000e+03
1.200000000000000000e+02,3.002000000000000000e+03
1.200000000000000000e+02,1.368000000000000000e+03
1.200000000000000000e+02,1.045000000000000000e+03
1.200000000000000000e+02,1.538000000000000000e+03
1.200000000000000000e+02,4.483000000000000000e+03
1.200000000000000000e+02,3.013000000000000000e+03
1.200000000000000000e+02,1.925000000000000000e+03
1.200000000000000000e+02,3.177000000000000000e+03
1.200000000000000000e+02,3.185000000000000000e+03
1.200000000000000000e+02,1.905000000000000000e+03
1.200000000000000000e+02,1.928000000000000000e+03
1.200000000000000000e+02,4.646000000000000000e+03
1.200000000000000000e+02,1.803000000000000000e+03
1.200000000000000000e+02,2.233000000000000000e+03
1.250000000000000000e+02,1.437000000000000000e+03
1.250000000000000000e+02,1.965000000000000000e+03
1.250000000000000000e+02,7.630000000000000000e+02
1.250000000000000000e+02,2.196000000000000000e+03
1.250000000000000000e+02,3.169000000000000000e+03
1.250000000000000000e+02,1.370000000000000000e+03
1.250000000000000000e+02,1.417000000000000000e+03
1.250000000000000000e+02,2.846000000000000000e+03
1.250000000000000000e+02,1.132000000000000000e+03
1.250000000000000000e+02,1.748000000000000000e+03
1.250000000000000000e+02,2.246000000000000000e+03
1.250000000000000000e+02,2.874000000000000000e+03
1.250000000000000000e+02,9.350000000000000000e+02
1.250000000000000000e+02,3.414000000000000000e+03
1.250000000000000000e+02,1.188000000000000000e+03
1.250000000000000000e+02,2.246000000000000000e+03
1.250000000000000000e+02,1.039000000000000000e+03
1.250000000000000000e+02,7.900000000000000000e+02
1.250000000000000000e+02,1.141000000000000000e+03
1.250000000000000000e+02,3.646000000000000000e+03
1.250000000000000000e+02,2.434000000000000000e+03
1.250000000000000000e+02,1.647000000000000000e+03
1.250000000000000000e+02,2.632000000000000000e+03
1.250000000000000000e+02,2.383000000000000000e+03
1.250000000000000000e+02,1.473000000000000000e+03
1.250000000000000000e+02,1.551000000000000000e+03
1.250000000000000000e+02,4.062000000000000000e+03
1.250000000000000000e+02,1.324000000000000000e+03
1.250000000000000000e+02,1.659000000000000000e+03
1.300000000000000000e+02,1.102000000000000000e+03
1.300000000000000000e+02,1.470000000000000000e+03
1.300000000000000000e+02,5.680000000000000000e+02
1.300000000000000000e+02,1.513000000000000000e+03
1.300000000000000000e+02,2.120000000000000000e+03
1.300000000000000000e+02,1.037000000000000000e+03
1.300000000000000000e+02,1.061000000000000000e+03
1.300000000000000000e+02,2.242000000000000000e+03
1.300000000000000000e+02,8.730000000000000000e+02
1.300000000000000000e+02,1.307000000000000000e+03
1.300000000000000000e+02,1.793000000000000000e+03
1.300000000000000000e+02,2.225000000000000000e+03
1.300000000000000000e+02,7.100000000000000000e+02
1.300000000000000000e+02,2.361000000000000000e+03
1.300000000000000000e+02,9.390000000000000000e+02
1.300000000000000000e+02,1.691000000000000000e+03
1.300000000000000000e+02,7.790000000000000000e+02
1.300000000000000000e+02,5.770000000000000000e+02
1.300000000000000000e+02,8.660000000000000000e+02
1.300000000000000000e+02,2.859000000000000000e+03
1.300000000000000000e+02,1.965000000000000000e+03
1.300000000000000000e+02,1.390000000000000000e+03
1.300000000000000000e+02,2.169000000000000000e+03
1.300000000000000000e+02,1.783000000000000000e+03
1.300000000000000000e+02,1.169000000000000000e+03
1.300000000000000000e+02,1.236000000000000000e+03
1.300000000000000000e+02,3.453000000000000000e+03
1.300000000000000000e+02,9.440000000000000000e+02
1.300000000000000000e+02,1.268000000000000000e+03
1.350000000000000000e+02,8.710000000000000000e+02
1.350000000000000000e+02,1.128000000000000000e+03
1.350000000000000000e+02,4.450000000000000000e+02
1.350000000000000000e+02,1.045000000000000000e+03
1.350000000000000000e+02,1.463000000000000000e+03
1.350000000000000000e+02,8.310000000000000000e+02
1.350000000000000000e+02,8.290000000000000000e+02
1.350000000000000000e+02,1.775000000000000000e+03
1.350000000000000000e+02,6.900000000000000000e+02
1.350000000000000000e+02,9.810000000000000000e+02
1.350000000000000000e+02,1.439000000000000000e+03
1.350000000000000000e+02,1.682000000000000000e+03
1.350000000000000000e+02,5.550000000000000000e+02
1.350000000000000000e+02,1.582000000000000000e+03
1.350000000000000000e+02,7.290000000000000000e+02
1.350000000000000000e+02,1.265000000000000000e+03
1.350000000000000000e+02,6.000000000000000000e+02
1.350000000000000000e+02,4.210000000000000000e+02
1.350000000000000000e+02,6.600000000000000000e+02
1.350000000000000000e+02,2.219000000000000000e+03
1.350000000000000000e+02,1.567000000000000000e+03
1.350000000000000000e+02,1.154000000000000000e+03
1.350000000000000000e+02,1.725000000000000000e+03
1.350000000000000000e+02,1.355000000000000000e+03
1.350000000000000000e+02,9.400000000000000000e+02
1.350000000000000000e+02,9.870000000000000000e+02
1.350000000000000000e+02,2.977000000000000000e+03
1.350000000000000000e+02,7.000000000000000000e+02
1.350000000000000000e+02,9.870000000000000000e+02
1.400000000000000000e+02,7.020000000000000000e+02
1.400000000000000000e+02,8.750000000000000000e+02
1.400000000000000000e+02,3.440000000000000000e+02
1.400000000000000000e+02,7.670000000000000000e+02
1.400000000000000000e+02,1.031000000000000000e+03
1.400000000000000000e+02,6.530000000000000000e+02
1.400000000000000000e+02,6.560000000000000000e+02
1.400000000000000000e+02,1.404000000000000000e+03
1.400000000000000000e+02,5.440000000000000000e+02
1.400000000000000000e+02,7.580000000000000000e+02
1.400000000000000000e+02,1.164000000000000000e+03
1.400000000000000000e+02,1.291000000000000000e+03
1.400000000000000000e+02,4.090000000000000000e+02
1.400000000000000000e+02,1.152000000000000000e+03
1.400000000000000000e+02,5.780000000000000000e+02
1.400000000000000000e+02,9.700000000000000000e+02
1.400000000000000000e+02,4.630000000000000000e+02
1.400000000000000000e+02,3.120000000000000000e+02
1.400000000000000000e+02,5.210000000000000000e+02
1.400000000000000000e+02,1.687000000000000000e+03
1.400000000000000000e+02,1.198000000000000000e+03
1.400000000000000000e+02,9.430000000000000000e+02
1.400000000000000000e+02,1.378000000000000000e+03
1.400000000000000000e+02,1.012000000000000000e+03
1.400000000000000000e+02,7.600000000000000000e+02
1.400000000000000000e+02,8.220000000000000000e+02
1.400000000000000000e+02,2.476000000000000000e+03
1.400000000000000000e+02,5.560000000000000000e+02
1.400000000000000000e+02,7.830000000000000000e+02
1.450000000000000000e+02,5.720000000000000000e+02
1.450000000000000000e+02,6.470000000000000000e+02
1.450000000000000000e+02,2.580000000000000000e+02
1.450000000000000000e+02,5.570000000000000000e+02
1.450000000000000000e+02,7.260000000000000000e+02
1.450000000000000000e+02,5.290000000000000000e+02
1.450000000000000000e+02,5.180000000000000000e+02
1.450000000000000000e+02,1.061000000000000000e+03
1.450000000000000000e+02,4.290000000000000000e+02
1.450000000000000000e+02,5.730000000000000000e+02
1.450000000000000000e+02,9.200000000000000000e+02
1.450000000000000000e+02,9.660000000000000000e+02
1.450000000000000000e+02,3.110000000000000000e+02
1.450000000000000000e+02,8.250000000000000000e+02
1.450000000000000000e+02,4.540000000000000000e+02
1.450000000000000000e+02,7.440000000000000000e+02
1.450000000000000000e+02,3.610000000000000000e+02
1.450000000000000000e+02,2.140000000000000000e+02
1.450000000000000000e+02,4.140000000000000000e+02
1.450000000000000000e+02,1.324000000000000000e+03
1.450000000000000000e+02,9.420000000000000000e+02
1.450000000000000000e+02,7.990000000000000000e+02
1.450000000000000000e+02,1.069000000000000000e+03
1.450000000000000000e+02,7.440000000000000000e+02
1.450000000000000000e+02,6.340000000000000000e+02
1.450000000000000000e+02,6.600000000000000000e+02
1.450000000000000000e+02,1.985000000000000000e+03
1.450000000000000000e+02,4.420000000000000000e+02
1.450000000000000000e+02,6.190000000000000000e+02
1.500000000000000000e+02,4.680000000000000000e+02
1.500000000000000000e+02,4.910000000000000000e+02
1.500000000000000000e+02,1.910000000000000000e+02
1.500000000000000000e+02,4.230000000000000000e+02
1.500000000000000000e+02,5.170000000000000000e+02
1.500000000000000000e+02,3.970000000000000000e+02
1.500000000000000000e+02,4.290000000000000000e+02
1.500000000000000000e+02,8.100000000000000000e+02
1.500000000000000000e+02,3.350000000000000000e+02
1.500000000000000000e+02,4.520000000000000000e+02
1.500000000000000000e+02,7.230000000000000000e+02
1.500000000000000000e+02,7.240000000000000000e+02
1.500000000000000000e+02,2.270000000000000000e+02
1.500000000000000000e+02,5.800000000000000000e+02
1.500000000000000000e+02,3.640000000000000000e+02
1.500000000000000000e+02,5.770000000000000000e+02
1.500000000000000000e+02,2.810000000000000000e+02
1.500000000000000000e+02,1.440000000000000000e+02
1.500000000000000000e+02,3.340000000000000000e+02
1.500000000000000000e+02,1.056000000000000000e+03
1.500000000000000000e+02,7.380000000000000000e+02
1.500000000000000000e+02,6.730000000000000000e+02
1.500000000000000000e+02,8.190000000000000000e+02
1.500000000000000000e+02,5.640000000000000000e+02
1.500000000000000000e+02,5.090000000000000000e+02
1.500000000000000000e+02,5.420000000000000000e+02
1.500000000000000000e+02,1.338000000000000000e+03
1.500000000000000000e+02,3.630000000000000000e+02
1.500000000000000000e+02,4.890000000000000000e+02
